num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
733	853.799927	81.189074	-0.208044	-0.488267	108.074323
735	855.890287	80.832191	-0.163068	-0.490529	104.887536
737	857.981660	80.478918	-0.271028	-0.486718	100.773083
739	860.072892	80.576621	-0.190189	-0.487231	107.894376
741	862.166089	80.550330	-0.254447	-0.494905	104.136270
743	864.257168	79.734221	-0.324158	-0.487507	103.927894
745	866.347904	80.465526	-0.365437	-0.493117	106.125846
747	868.439263	80.293293	-0.385059	-0.491198	97.902697
749	870.529290	80.072946	-0.395709	-0.489604	107.116320
751	872.620320	79.952365	-0.425616	-0.491201	98.404286
753	874.710722	79.958485	-0.433534	-0.491164	104.107253
755	876.801795	79.598874	-0.481737	-0.490877	99.122343
757	878.892596	79.497695	-0.489160	-0.490335	102.000979
759	880.983624	79.510223	-0.527842	-0.491966	102.987543
761	883.074654	79.394880	-0.496883	-0.492636	98.835224
763	885.165498	79.489816	-0.542275	-0.492939	101.535325
765	887.256833	78.757251	-0.502919	-0.497373	99.084590
767	889.347487	79.026962	-0.542735	-0.491547	102.429809
769	891.438376	78.923070	-0.655714	-0.488095	101.952288
771	893.528607	78.783530	-0.646712	-0.492763	99.974942
773	895.618724	78.794235	-0.630119	-0.493539	99.140150
775	897.708717	78.281245	-0.635803	-0.492887	100.468272
777	899.799339	78.492848	-0.670730	-0.497255	99.034626
779	901.889831	78.474256	-0.688622	-0.495653	100.798742
781	903.981180	78.359531	-0.722810	-0.495971	98.429632
783	906.072261	78.297338	-0.719408	-0.497764	94.748140
785	908.163635	78.056699	-0.740274	-0.497327	98.598031
787	910.255098	77.958724	-0.765661	-0.497344	99.488510
789	912.346068	77.878119	-0.815800	-0.495222	98.091174
791	914.437378	77.937812	-0.833291	-0.496718	100.089396
793	916.527866	77.613462	-0.847329	-0.499009	99.183386
795	918.618862	77.674636	-0.827808	-0.498847	99.134646
797	920.709676	77.368213	-0.897083	-0.497522	96.872547
799	922.800313	77.318135	-0.866386	-0.500470	97.261703
801	924.891247	77.085517	-0.957731	-0.494866	94.823812
803	926.981764	77.043323	-0.933040	-0.500548	95.509113
805	929.072384	76.913841	-0.937463	-0.500576	93.588059
